"species","term_lab","mean_est","median_est","lower_95","upper_95","effect_cat"
"Camassia.leichtlinii","Latitude × Precipitation",0.0613664856896504,0.0638533730689637,0.0136185498953168,0.119531073902129,"Positive (>95%)"
"Camassia.leichtlinii","Latitude × Elevation",0.0229757892239258,0.0273211170688522,-0.0377477444054222,0.0769565894299656,"Positive (<90%)"
"Camassia.leichtlinii","Temperature × Latitude",0.0801508579803815,0.0857519912764561,0.0096776011730069,0.144744897243885,"Positive (>95%)"
"Camassia.leichtlinii","Temperature × Elevation",-0.0146568862106657,-0.0199284833682573,-0.0421121781398862,0.0272494538784673,"Negative (<90%)"
"Camassia.leichtlinii","Temperature × Precipitation",0.0113824467914582,0.015686480353594,-0.0497691019087939,0.0606972832879921,"Positive (<90%)"
"Camassia.leichtlinii","Elevation",-0.0155211707163962,-0.0132725311359064,-0.0875746272347252,0.0572253304906106,"Negative (<90%)"
"Camassia.leichtlinii","Latitude",0.230426242586659,0.234810280622499,0.106036133360902,0.360565579052315,"Positive (>95%)"
"Camassia.leichtlinii","Precipitation",0.0516352244558892,0.0499483210035859,-0.00535298715196719,0.105546728734843,"Positive (>95%)"
"Camassia.leichtlinii","Temperature",-0.0648504390948383,-0.0680545198125924,-0.0967064370771382,-0.0290141632410771,"Negative (>95%)"
"Centaurium.erythraea","Elevation × Precipitation",0.0202116947595881,0.0223548005411885,-0.0257502232782235,0.0692060969008637,"Positive (<90%)"
"Centaurium.erythraea","Latitude × Precipitation",0.0348234521412765,0.031457499219062,0.0024367433287239,0.0885654785562958,"Positive (>95%)"
"Centaurium.erythraea","Latitude × Elevation",0.0335860057393896,0.0237776249423318,-0.014917048331095,0.0958917217575147,"Positive (<90%)"
"Centaurium.erythraea","Temperature × Latitude",0.0577810876414101,0.0533468725734888,0.0110283534518853,0.114964098599587,"Positive (>95%)"
"Centaurium.erythraea","Temperature × Elevation",-0.00992521610753745,-0.0120411484907907,-0.0434262551357669,0.0280731281712709,"Negative (<90%)"
"Centaurium.erythraea","Temperature × Precipitation",-0.0582159157798751,-0.0458499634402694,-0.160555494052438,-0.0130489783551358,"Negative (>95%)"
"Centaurium.erythraea","Elevation",0.000418144643303602,-0.00111238584659467,-0.0456457285850441,0.0651858340818098,"Positive (<90%)"
"Centaurium.erythraea","Latitude",0.127721059166966,0.130762998578937,0.0798133702033417,0.173008949109826,"Positive (>95%)"
"Centaurium.erythraea","Precipitation",0.0367204840450015,0.0360679885377343,-0.00925356781503783,0.0793865554632385,"Positive (90–95%)"
"Centaurium.erythraea","Temperature",-0.0681570821634661,-0.0694063507684493,-0.102139338689465,-0.0258725388074645,"Negative (>95%)"
"Clarkia.amoena","Elevation × Precipitation",-0.0315407738804194,-0.025007884884553,-0.117028787029202,0.0185448715304681,"Negative (<90%)"
"Clarkia.amoena","Latitude × Precipitation",0.065348317680434,0.0705486775448016,-0.0167861733397318,0.139453202069018,"Positive (90–95%)"
"Clarkia.amoena","Latitude × Elevation",-0.0213261462005008,-0.0206412900766879,-0.155508456284493,0.0876385419792927,"Negative (<90%)"
"Clarkia.amoena","Temperature × Latitude",0.144651532860337,0.139465453911502,0.0492790385837823,0.26784450490645,"Positive (>95%)"
"Clarkia.amoena","Temperature × Elevation",-0.0091984335052025,-0.0140526102617151,-0.0527842446424927,0.052923984157245,"Negative (<90%)"
"Clarkia.amoena","Temperature × Precipitation",0.016175379842152,0.0174416971586948,-0.044688451889646,0.0860583403066961,"Positive (<90%)"
"Clarkia.amoena","Elevation",-0.0610476678987093,-0.047986020156324,-0.151608034381605,0.021274414426691,"Negative (90–95%)"
"Clarkia.amoena","Latitude",0.128637180419841,0.135765762856799,0.00850527248763876,0.209881784195075,"Positive (>95%)"
"Clarkia.amoena","Precipitation",0.0766956509797137,0.0761780693536981,0.0318424631547688,0.1418765243214,"Positive (>95%)"
"Clarkia.amoena","Temperature",-0.0213442374540178,-0.0254219778044649,-0.0821733289464666,0.0590241318216271,"Negative (<90%)"
"Clarkia.purpurea","Elevation × Precipitation",0.0130906228651111,0.0112243298389502,-0.039063324549845,0.0756507486924529,"Positive (<90%)"
"Clarkia.purpurea","Latitude × Precipitation",0.0243708150132529,0.0215770826690962,-0.0298910652146676,0.105687315236498,"Positive (<90%)"
"Clarkia.purpurea","Latitude × Elevation",0.0415392387152045,0.0525934082425173,-0.0979460383128114,0.113346359447159,"Positive (<90%)"
"Clarkia.purpurea","Temperature × Latitude",0.0452828803386531,0.0511126121351082,-0.0945236313519794,0.157012883433,"Positive (<90%)"
"Clarkia.purpurea","Temperature × Elevation",-0.000980490230489381,-0.00286967633224504,-0.0237157346152149,0.0428864024513849,"Negative (<90%)"
"Clarkia.purpurea","Temperature × Precipitation",-0.023021796752705,-0.00196179647451492,-0.133051327267531,0.0387370354429155,"Negative (<90%)"
"Clarkia.purpurea","Elevation",0.00204016722710268,0.0178295494486508,-0.118703834819422,0.0720882202451705,"Positive (<90%)"
"Clarkia.purpurea","Latitude",0.185234378630534,0.186985719548282,-0.0102945989045986,0.383325647585458,"Positive (90–95%)"
"Clarkia.purpurea","Precipitation",0.0634107766640813,0.0622268469881041,0.0121952026237101,0.118544818204954,"Positive (>95%)"
"Clarkia.purpurea","Temperature",-0.0327312662974882,-0.0421221009430912,-0.0813754676021869,0.0442218643005427,"Negative (<90%)"
"Collinsia.grandiflora","Elevation × Precipitation",-0.0170916697941323,-0.0196807250871759,-0.0613756034839436,0.0286654785270203,"Negative (<90%)"
"Collinsia.grandiflora","Latitude × Precipitation",0.0117396098149294,0.00997035446224238,-0.0589919454230804,0.079453468304528,"Positive (<90%)"
"Collinsia.grandiflora","Latitude × Elevation",0.0693633346006834,0.0685161430943109,0.00715994090928903,0.131939367255581,"Positive (>95%)"
"Collinsia.grandiflora","Temperature × Latitude",0.0423856748628748,0.0399660931672061,-0.0126737016767532,0.11901480703235,"Positive (<90%)"
"Collinsia.grandiflora","Temperature × Elevation",-0.0138629772294629,-0.0172653755358797,-0.035933101721796,0.0139933694011278,"Negative (<90%)"
"Collinsia.grandiflora","Temperature × Precipitation",-0.0224036588961429,-0.0207274393872679,-0.0707722258217866,0.0284887256398673,"Negative (<90%)"
"Collinsia.grandiflora","Elevation",0.0323847828529621,0.0308672857339729,-0.025436520632279,0.087416412034184,"Positive (<90%)"
"Collinsia.grandiflora","Latitude",0.0257297858207231,0.0222884583970926,-0.0809477792484322,0.137766247602866,"Positive (<90%)"
"Collinsia.grandiflora","Precipitation",0.020248503399313,0.0237793833680482,-0.0409879898900973,0.0603854580074947,"Positive (<90%)"
"Collinsia.grandiflora","Temperature",-0.079485207235594,-0.0766974921867623,-0.127362931879129,-0.044468530430523,"Negative (>95%)"
"Delphinium.menziesii","Elevation × Precipitation",0.00476394717013976,0.00693363716804238,-0.0616252503892698,0.0503117111375088,"Positive (<90%)"
"Delphinium.menziesii","Latitude × Precipitation",0.0217080087051556,0.0117787494354301,-0.0259492178307954,0.0997537801120594,"Positive (<90%)"
"Delphinium.menziesii","Latitude × Elevation",0.0479271839965196,0.0435407918699946,-0.0269006711946784,0.117784436627402,"Positive (90–95%)"
"Delphinium.menziesii","Temperature × Latitude",0.0675751403321383,0.0627423638654313,-0.0131487259777898,0.17988837847087,"Positive (<90%)"
"Delphinium.menziesii","Temperature × Elevation",-0.0114031828499447,-0.0150119245650321,-0.0528197062420634,0.0336603053376632,"Negative (<90%)"
"Delphinium.menziesii","Temperature × Precipitation",0.000219570403999121,0.0084302062264303,-0.0696189571712998,0.0611670449883838,"Positive (<90%)"
"Delphinium.menziesii","Elevation",-0.020505932724446,-0.00963580333331254,-0.0998648471695775,0.0299856593568884,"Negative (<90%)"
"Delphinium.menziesii","Latitude",0.118354821695431,0.123974514205946,-0.0310695596126077,0.273665266201232,"Positive (<90%)"
"Delphinium.menziesii","Precipitation",0.0541037049252134,0.0538629679395362,-0.0174248320704845,0.129020491122647,"Positive (<90%)"
"Delphinium.menziesii","Temperature",-0.0519750591934196,-0.053744908650034,-0.106546757273958,0.00917046384192683,"Negative (90–95%)"
"Dianthus.armeria","Elevation × Precipitation",0.0678136045753186,0.0710100023707734,0.0139254218049793,0.120533824084842,"Positive (>95%)"
"Dianthus.armeria","Latitude × Precipitation",-0.0288071246611547,-0.0317350981258205,-0.0892938267372182,0.0252060995679566,"Negative (<90%)"
"Dianthus.armeria","Latitude × Elevation",0.139003095779012,0.143259500903962,0.0490650142482749,0.201323663777163,"Positive (>95%)"
"Dianthus.armeria","Temperature × Latitude",-0.00761762139502936,-0.00573671024061668,-0.0674221788624133,0.0382279580793899,"Negative (<90%)"
"Dianthus.armeria","Temperature × Elevation",-0.00561483431713194,-0.00772382266500489,-0.0338498791361536,0.0333073805514164,"Negative (<90%)"
"Dianthus.armeria","Temperature × Precipitation",-0.0530395065528325,-0.0518566586728924,-0.121610373246541,0.0175662919641549,"Negative (90–95%)"
"Dianthus.armeria","Elevation",0.0979067111558113,0.101804429808099,0.00904020609962636,0.179171375665134,"Positive (>95%)"
"Dianthus.armeria","Latitude",0.176364551135392,0.182578330502716,0.085213193412423,0.219985400608087,"Positive (>95%)"
"Dianthus.armeria","Precipitation",0.0675651833499624,0.0590967883035673,0.0191588590980527,0.132682138250931,"Positive (>95%)"
"Dianthus.armeria","Temperature",-0.074679763982484,-0.0761913064290763,-0.125035786776994,-0.0368703716826708,"Negative (>95%)"
"Epilobium.densiflorum","Elevation × Precipitation",-0.0129900852430955,-0.00850073211716109,-0.0799085509484606,0.0418191997849357,"Negative (<90%)"
"Epilobium.densiflorum","Latitude × Precipitation",0.0299780864559061,0.0378375295518636,-0.0584748570909769,0.0975885187372079,"Positive (<90%)"
"Epilobium.densiflorum","Latitude × Elevation",0.0362402885017959,0.0213103379257881,-0.0496585615603621,0.137296780141197,"Positive (<90%)"
"Epilobium.densiflorum","Temperature × Latitude",0.118286058271046,0.0981062720421522,0.0204623573812508,0.278166902514437,"Positive (>95%)"
"Epilobium.densiflorum","Temperature × Elevation",-0.00716444944387302,-0.00911053999809632,-0.0555110197467124,0.0559646943092014,"Negative (<90%)"
"Epilobium.densiflorum","Temperature × Precipitation",-0.021448950014185,-0.0146220623075304,-0.0933333925558077,0.068730187508048,"Negative (<90%)"
"Epilobium.densiflorum","Elevation",-0.039438803837749,-0.0513939293893281,-0.134942804840511,0.0628677704464452,"Negative (<90%)"
"Epilobium.densiflorum","Latitude",0.200877647441216,0.203625815873523,0.0898558716853296,0.294453261421633,"Positive (>95%)"
"Epilobium.densiflorum","Precipitation",0.0901932609574549,0.0956563402188623,0.0197378671970097,0.149576496353448,"Positive (>95%)"
"Epilobium.densiflorum","Temperature",-0.023592647399334,-0.0306550339611534,-0.0775439266327145,0.0730118370757279,"Negative (<90%)"
"Eriophyllum.lanatum","Elevation × Precipitation",0.0186239119264015,0.0147437346088683,-0.0138139089655515,0.0631764992552949,"Positive (<90%)"
"Eriophyllum.lanatum","Latitude × Precipitation",0.00364486497746212,0.0104915313948679,-0.0524582980485383,0.0552167920219385,"Positive (<90%)"
"Eriophyllum.lanatum","Latitude × Elevation",-0.00871130879551782,-0.000402639906939449,-0.101896524376943,0.0467055755022954,"Negative (<90%)"
"Eriophyllum.lanatum","Temperature × Latitude",0.0837971257209985,0.0806516368114873,0.0267465554155481,0.159604704644442,"Positive (>95%)"
"Eriophyllum.lanatum","Temperature × Elevation",0.00467599567112965,0.000435912169908288,-0.0278027204194568,0.0774522286651988,"Positive (<90%)"
"Eriophyllum.lanatum","Temperature × Precipitation",-0.0585371781124016,-0.0557539268385563,-0.146925596659188,-0.00336298256080195,"Negative (>95%)"
"Eriophyllum.lanatum","Elevation",-0.0948767004618363,-0.0945263282615794,-0.186498337677099,-0.00916942817063394,"Negative (>95%)"
"Eriophyllum.lanatum","Latitude",0.159816037101376,0.167748240219832,0.0363541844147209,0.280921182408059,"Positive (>95%)"
"Eriophyllum.lanatum","Precipitation",0.0793347306888533,0.0797194545178107,0.0341591320187081,0.133276843331926,"Positive (>95%)"
"Eriophyllum.lanatum","Temperature",-0.0319607996145708,-0.0359143221157051,-0.0814234788042718,0.0277395006916822,"Negative (<90%)"
"Geranium.dissectum","Elevation × Precipitation",0.00295900384421542,-0.000238515044784812,-0.0351583763337552,0.0559163403803029,"Positive (<90%)"
"Geranium.dissectum","Latitude × Precipitation",0.0297734191761506,0.0298757856837138,-0.0301301394209543,0.0832172937553586,"Positive (<90%)"
"Geranium.dissectum","Latitude × Elevation",0.0269699274142629,0.0327866924322429,-0.044698045732889,0.0901976270665786,"Positive (<90%)"
"Geranium.dissectum","Temperature × Latitude",0.0509227612918528,0.056491883827388,0.00687956500126179,0.100046816753687,"Positive (>95%)"
"Geranium.dissectum","Temperature × Elevation",-0.00520460067997853,-0.0071598461986711,-0.0354308065474569,0.0266328814038932,"Negative (<90%)"
"Geranium.dissectum","Temperature × Precipitation",0.00516997516417353,0.00798658802647779,-0.0368840254603518,0.0433228263251363,"Positive (<90%)"
"Geranium.dissectum","Elevation",0.0262288616392623,0.0190148291185609,-0.0515729238056714,0.117154477655918,"Positive (<90%)"
"Geranium.dissectum","Latitude",0.23365084590594,0.240074747352942,0.170643830661278,0.274659605234245,"Positive (>95%)"
"Geranium.dissectum","Precipitation",0.0512174172728949,0.0504602928464509,0.0177891613492193,0.0935247194322342,"Positive (>95%)"
"Geranium.dissectum","Temperature",-0.0631878848525177,-0.0622614839950318,-0.107908032331423,-0.00824050684396798,"Negative (>95%)"
"Geranium.lucidum","Elevation × Precipitation",-0.0117153566992512,-0.0134812839598465,-0.0601506353302337,0.0298222701670105,"Negative (<90%)"
"Geranium.lucidum","Latitude × Precipitation",0.104682206943593,0.104255473300013,0.043945695346764,0.16066973959805,"Positive (>95%)"
"Geranium.lucidum","Latitude × Elevation",0.0643788970793573,0.0652500339892778,0.00549472661444647,0.125247336255728,"Positive (>95%)"
"Geranium.lucidum","Temperature × Latitude",0.0595881697751478,0.0636307087069584,0.0059102811658049,0.107376833823523,"Positive (>95%)"
"Geranium.lucidum","Temperature × Elevation",-0.0191069962002385,-0.0176228655190004,-0.0466442884230208,0.0144083050814956,"Negative (<90%)"
"Geranium.lucidum","Temperature × Precipitation",-0.0248619467492694,-0.0313491160512068,-0.0559600878754187,0.0277889907976537,"Negative (<90%)"
"Geranium.lucidum","Elevation",0.0603706314605288,0.0563163800356488,0.0195609380998357,0.115089591590298,"Positive (>95%)"
"Geranium.lucidum","Latitude",0.119992256083472,0.120370195124231,0.080793099265187,0.160807733443113,"Positive (>95%)"
"Geranium.lucidum","Precipitation",-0.0115500374281649,-0.0120540246093279,-0.0497126868886272,0.0370427590246162,"Negative (<90%)"
"Geranium.lucidum","Temperature",-0.0730713247946043,-0.0779305327935652,-0.112588508682949,-0.0281070256719897,"Negative (>95%)"
"Iris.tenax","Elevation × Precipitation",0.0224315823339469,0.023705415755996,-0.0291942638021064,0.0588449489893581,"Positive (<90%)"
"Iris.tenax","Latitude × Precipitation",0.0612670247497875,0.0590720156483056,0.0187199871678569,0.104769538932705,"Positive (>95%)"
"Iris.tenax","Latitude × Elevation",0.021645600408081,0.0178549669060842,-0.0377556028580003,0.0903415376398844,"Positive (<90%)"
"Iris.tenax","Temperature × Latitude",0.11451821036787,0.116421914451344,0.0449049772488483,0.208900666549412,"Positive (>95%)"
"Iris.tenax","Temperature × Elevation",-0.0159335169492785,-0.0169548164135602,-0.0458906842880491,0.0140244650766159,"Negative (<90%)"
"Iris.tenax","Temperature × Precipitation",-0.00170654932296477,-0.00374562625159015,-0.056601882954717,0.0590971813238904,"Negative (<90%)"
"Iris.tenax","Elevation",0.030058386721387,0.031822209019362,-0.0279032581098508,0.0796432279934357,"Positive (<90%)"
"Iris.tenax","Latitude",0.325869929387465,0.32618554125821,0.211479414993907,0.454600492023569,"Positive (>95%)"
"Iris.tenax","Precipitation",0.0572503427942602,0.0622334652415669,0.0140426845771435,0.101728823175246,"Positive (>95%)"
"Iris.tenax","Temperature",-0.0794576676188975,-0.0754330228354634,-0.142164314373957,-0.0190097612483782,"Negative (>95%)"
"Lomatium.utriculatum","Elevation × Precipitation",-0.00705029578091628,-0.00321859037653487,-0.0645123207287565,0.0336966493653404,"Negative (<90%)"
"Lomatium.utriculatum","Latitude × Precipitation",0.0475441456345858,0.0431163460410047,-0.0225791752728033,0.103613809770936,"Positive (>95%)"
"Lomatium.utriculatum","Latitude × Elevation",0.116903046067805,0.115215606517679,0.025205776114299,0.177829709579783,"Positive (>95%)"
"Lomatium.utriculatum","Temperature × Latitude",0.109235563840121,0.10270988843568,0.0507604688766657,0.182693324616151,"Positive (>95%)"
"Lomatium.utriculatum","Temperature × Elevation",-0.022678101278007,-0.0195345105029087,-0.0653317062770802,0.0167574963046826,"Negative (<90%)"
"Lomatium.utriculatum","Temperature × Precipitation",0.0184020311710137,0.0200809480179759,-0.021816087190499,0.0633847654410578,"Positive (<90%)"
"Lomatium.utriculatum","Elevation",0.0226989303547865,0.018043663352747,-0.0308700750320877,0.0954151386588405,"Positive (<90%)"
"Lomatium.utriculatum","Latitude",0.155003850179872,0.159518274179115,0.0235019234179739,0.269952715272817,"Positive (>95%)"
"Lomatium.utriculatum","Precipitation",0.0454251901445519,0.0445011884456825,-0.0107368915905402,0.0944924845573161,"Positive (<90%)"
"Lomatium.utriculatum","Temperature",-0.0503528407632529,-0.0598963098804909,-0.0925797670963137,0.0204998413109907,"Negative (<90%)"
"Lupinus.bicolor","Elevation × Precipitation",-0.0188578870826753,-0.0212845012705419,-0.0706893112776331,0.0324044414350117,"Negative (<90%)"
"Lupinus.bicolor","Latitude × Precipitation",0.0612905499450622,0.0553823028260285,-0.0163944926013299,0.150546659055255,"Positive (<90%)"
"Lupinus.bicolor","Latitude × Elevation",0.013213266579563,0.0208002115439772,-0.0633307474304616,0.086600598552249,"Positive (<90%)"
"Lupinus.bicolor","Temperature × Latitude",0.0679070458783873,0.0542045823712236,0.0112468182183075,0.150380295284111,"Positive (>95%)"
"Lupinus.bicolor","Temperature × Elevation",-0.0138666536154793,-0.0169214412129682,-0.0515273544610106,0.0280223175814744,"Negative (<90%)"
"Lupinus.bicolor","Temperature × Precipitation",-0.00313000296100363,0.000822056089870014,-0.0799168758423699,0.0552449721002534,"Negative (<90%)"
"Lupinus.bicolor","Elevation",0.00473867159908551,0.00841638515516268,-0.0797679038694141,0.0877157342990535,"Positive (<90%)"
"Lupinus.bicolor","Latitude",0.271435292348834,0.261271163784486,0.176406339807909,0.407964843271677,"Positive (>95%)"
"Lupinus.bicolor","Precipitation",0.0603146744178533,0.063306731787243,0.0183120649124139,0.102275786118311,"Positive (>95%)"
"Lupinus.bicolor","Temperature",-0.0744684708713358,-0.0737765648904267,-0.127995771921241,-0.0317121654487746,"Negative (>95%)"
"Lysimachia.arvensis","Elevation × Precipitation",0.0120840007562655,0.0111831898509605,-0.0443864158076084,0.0759131193412522,"Positive (<90%)"
"Lysimachia.arvensis","Latitude × Precipitation",0.00200085271815376,-0.00548496993210979,-0.0547249190832707,0.0729842100224467,"Positive (<90%)"
"Lysimachia.arvensis","Latitude × Elevation",0.049852169840405,0.057670612735628,-0.0474712718165089,0.142276149188734,"Positive (<90%)"
"Lysimachia.arvensis","Temperature × Latitude",0.140475173793759,0.133253404826605,0.062920126726175,0.253278073222485,"Positive (>95%)"
"Lysimachia.arvensis","Temperature × Elevation",-0.0171420431985449,-0.0203820343825645,-0.0474059146465051,0.0386271928835404,"Negative (<90%)"
"Lysimachia.arvensis","Temperature × Precipitation",0.0579246409886916,0.0539935374164038,0.00269484627484274,0.110573794130143,"Positive (>95%)"
"Lysimachia.arvensis","Elevation",-0.0343066384595475,-0.0369934910972098,-0.120657339587503,0.0401378871356946,"Negative (<90%)"
"Lysimachia.arvensis","Latitude",0.205179969342372,0.20259553605795,0.105102913920092,0.305474102757507,"Positive (>95%)"
"Lysimachia.arvensis","Precipitation",0.117199563571408,0.121939651602192,0.047912244145368,0.177191350269397,"Positive (>95%)"
"Lysimachia.arvensis","Temperature",-0.0328527988581367,-0.0414614552214635,-0.0912166870531252,0.0363248676340647,"Negative (<90%)"
"Madia.elegans","Elevation × Precipitation",0.0358933171720346,0.0319561687996731,-0.0164320188098855,0.102336469623748,"Positive (<90%)"
"Madia.elegans","Latitude × Precipitation",0.0742360501865924,0.0767016637418983,-0.000214850912062599,0.16121512193497,"Positive (>95%)"
"Madia.elegans","Latitude × Elevation",0.0406880224957724,0.0478590874069641,-0.0714736452204412,0.136794969842279,"Positive (<90%)"
"Madia.elegans","Temperature × Latitude",0.15620496563403,0.155083809676918,0.0661194278377281,0.260513617736775,"Positive (>95%)"
"Madia.elegans","Temperature × Elevation",-0.00844053237675493,-0.012439666200625,-0.0336152275790517,0.0216970325525701,"Negative (<90%)"
"Madia.elegans","Temperature × Precipitation",0.0149773243628552,0.00122228889432442,-0.0461645212157522,0.105697550294584,"Positive (<90%)"
"Madia.elegans","Elevation",0.0273592046098689,0.0250746535157057,-0.0484543212834635,0.121400686549239,"Positive (<90%)"
"Madia.elegans","Latitude",0.445979528140094,0.442716744998703,0.311973059431603,0.605609614655351,"Positive (>95%)"
"Madia.elegans","Precipitation",0.104731015055218,0.103153817749338,0.0508925648372809,0.143604293865897,"Positive (>95%)"
"Madia.elegans","Temperature",-0.0744413803138115,-0.0770143061291426,-0.122738488679004,-0.0250306166389849,"Negative (>95%)"
"Myosotis.discolor","Elevation × Precipitation",0.0141607114753798,0.018960446534171,-0.038666118391741,0.049990149915882,"Positive (<90%)"
"Myosotis.discolor","Latitude × Precipitation",-0.011763273444893,-0.00987267362721941,-0.060456008451939,0.0507560951122681,"Negative (<90%)"
"Myosotis.discolor","Latitude × Elevation",0.0225859141979454,0.0205690119839039,-0.0233437424935201,0.0728328032897365,"Positive (<90%)"
"Myosotis.discolor","Temperature × Latitude",0.0179707618646742,0.0178038167172704,-0.0154293356697578,0.0597362406677243,"Positive (<90%)"
"Myosotis.discolor","Temperature × Elevation",-0.00902168879352379,-0.00949006387997932,-0.0379898594741488,0.02946640228201,"Negative (<90%)"
"Myosotis.discolor","Temperature × Precipitation",-0.0172759720561591,-0.0156222063357063,-0.0799572669635662,0.0248612657641344,"Negative (<90%)"
